Date,XOM,CVX,COP,SLB,GS,MS,JPM,BAC,KO,PEP,MCD,YUM,MSFT,GOOGL,META,AMZN,NEE,DUK,SO,AEP
2017-10-16,56.146724700927734,82.6902847290039,37.78654479980469,52.10537338256836,200.5727996826172,37.90568923950195,77.50707244873047,21.418638229370117,35.56327819824219,86.60075378417969,134.29736328125,64.9794692993164,70.7447509765625,50.023921966552734,173.00079345703125,50.31700134277344,30.420183181762695,61.145809173583984,35.82023620605469,53.792667388916016
2017-10-17,56.24842834472656,82.75223541259766,37.78654479980469,51.871376037597656,195.34349060058594,38.04510498046875,77.33279418945312,21.385986328125,35.48699188232422,85.54846954345703,134.61476135253906,64.96241760253906,70.69007873535156,50.10569763183594,174.57693481445312,50.45650100708008,30.651052474975586,61.412471771240234,35.82023620605469,53.85154342651367
2017-10-18,56.112823486328125,81.32736206054688,37.778961181640625,51.41116714477539,200.25830078125,38.84288787841797,77.62589263916016,21.61453628540039,35.395450592041016,85.36542510986328,134.91590881347656,64.81747436523438,70.70830535888672,50.19193649291992,174.4976348876953,49.849998474121094,30.624950408935547,61.082637786865234,35.91130828857422,53.71174621582031
2017-10-19,56.09926986694336,81.36178588867188,37.778961181640625,50.31132888793945,198.57037353515625,38.56404113769531,77.720947265625,21.6961669921875,35.54039001464844,85.91447448730469,135.5100555419922,64.64692687988281,70.98162078857422,49.651729583740234,173.04042053222656,49.330501556396484,30.891979217529297,61.65107345581055,36.42261505126953,54.31501388549805
2017-10-20,56.35013961791992,81.66464233398438,38.18934631347656,49.25830078125,202.4923553466797,39.25339126586914,78.83002471923828,22.177757263183594,35.38017654418945,85.10619354248047,135.34722900390625,64.94538116455078,71.80159759521484,49.811805725097656,173.45677185058594,49.14550018310547,30.9502010345459,61.70724105834961,36.56969451904297,54.42537307739258
2017-10-23,56.43828201293945,81.86428833007812,38.196937561035156,48.291072845458984,200.34104919433594,39.19916534423828,78.69535064697266,22.169597625732422,35.33441925048828,85.16719818115234,132.9381866455078,64.41673278808594,71.81980895996094,48.843894958496094,169.77906799316406,48.314998626708984,30.99435806274414,61.43351745605469,36.562705993652344,54.3812255859375
2017-10-24,56.594215393066406,82.07077026367188,38.751731872558594,48.70448684692383,202.58334350585938,39.55545425415039,79.94699096679688,22.594051361083984,35.227622985839844,84.4504165649414,133.37770080566406,64.23767852783203,71.84712982177734,48.99009704589844,170.30445861816406,48.79499816894531,30.962234497070312,61.749351501464844,36.68177032470703,54.41801834106445
2017-10-25,56.390811920166016,81.52696228027344,37.96894454956055,49.4845085144043,199.99356079101562,39.13719940185547,80.02621459960938,22.553234100341797,35.12846374511719,83.93189239501953,133.13351440429688,63.66643524169922,71.63758850097656,49.137290954589844,169.1149139404297,48.64550018310547,30.88995933532715,61.58090591430664,36.56969451904297,54.13108444213867
2017-10-26,56.594215393066406,81.52696228027344,39.10893249511719,49.429908752441406,200.0018310546875,39.323097229003906,80.59660339355469,22.643020629882812,35.2657585144043,84.4351806640625,133.48345947265625,64.68959045410156,71.75603485107422,49.13530731201172,169.14463806152344,48.621498107910156,30.795591354370117,61.30722427368164,36.464637756347656,54.263511657714844
2017-10-27,56.756954193115234,78.15412139892578,38.91891860961914,49.57029724121094,199.99356079101562,39.625152587890625,80.62032318115234,22.69199562072754,35.14371871948242,84.33605194091797,134.60665893554688,64.15242004394531,76.35696411132812,51.2292366027832,176.33155822753906,55.04750061035156,31.287487030029297,61.72126007080078,36.48564529418945,54.45478439331055
